id_pdc_local;statut_pdc;arrondissement;id_station_local;id_station_itinerance;nom_station;code_insee_commune;implantation_station;nbre_pdc;date_maj;condition_acces;adresse_station;coordonneesxy;gratuit;paiement_acte;paiement_cb;paiement_autre;reservation;observations;siren_amenageur;contact_amenageur;nom_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;tarification;id_pdc_itinerance;date_mise_en_service;accessibilite_pmr;restriction_gabarit;station_deux_roues;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;prise_type_3;num_pdl;horaires;raccordement
FR*V75*EPX08*02*1;En service;08e Arrondissement;FR*V75*PPX08*02;FRV75PPX0802;Paris | Rue du Chateaubriand 19;75108;Voirie;6;2022-09-27;Accès libre;19 Rue du Chateaubriand 75008 Paris;48.873478,2.3008885;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08021;2021-06-03;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7460491939219;24/7;Direct
FR*V75*EPX08*02*3;En service;08e Arrondissement;FR*V75*PPX08*02;FRV75PPX0802;Paris | Rue du Chateaubriand 19;75108;Voirie;6;2022-09-27;Accès libre;19 Rue du Chateaubriand 75008 Paris;48.873478,2.3008885;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08023;2021-06-03;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7460491939219;24/7;Direct
FR*V75*EPX08*01*1;En service;08e Arrondissement;FR*V75*PPX08*01;FRV75PPX0801;Paris | Rue Pierre Charron  62;75108;Voirie;4;2022-10-14;Accès libre;62 Rue Pierre Charron 75008 Paris;48.869644,2.3036203;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08011;2021-06-03;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7463096860305;24/7;Direct
FR*V75*EPX15*01*4;En service;15e Arrondissement;FR*V75*PPX15*01;FRV75PPX1501;Paris | Rue du Colonel Pierre Avia 1;75115;Voirie;7;2022-09-27;Accès libre;1 Rue du Colonel Pierre Avia 75015 Paris;48.8326,2.2788854;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15014;2021-07-22;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7480173560872;24/7;Direct
FR*V75*EPX15*02*5;En service;15e Arrondissement;FR*V75*PPX15*02;FRV75PPX1502;Paris | Rue Lacordaire 56;75115;Voirie;7;2021-10-26;Accès libre;56 Rue Lacordaire 75015 Paris;48.841404,2.28136;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15025;2021-09-14;Non accessible;aucune restriction;True;7;True;True;False;False;False;False;7450506411570;24/7;Direct
FR*V75*EPX11*02*3;En service;11e Arrondissement;FR*V75*PPX11*02;FRV75PPX1102;Paris | Rue de la Roquette  162;75111;Voirie;7;2021-09-23;Accès libre;162 Rue de la Roquette 75011 Paris;48.858604,2.384125;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11023;2021-07-08;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;7260926086614;24/7;Direct
FR*V75*EPX08*07*4;En service;08e Arrondissement;FR*V75*PPX08*07;FRV75PPX0807;Paris | Rue de Rome  73;75108;Voirie;6;2021-09-23;Accès libre;73 Rue de Rome 75008 Paris;48.881832,2.32056;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08074;2021-06-17;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7528509309497;24/7;Direct
FR*V75*EPX05*05*1;En service;05e Arrondissement;FR*V75*PPX05*05;FRV75PPX0505;Paris | bis Rue Valette 2;75105;Voirie;7;2021-09-23;Accès libre;2 bis Rue Valette 75005 Paris;48.848,2.3469365;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX05051;2021-06-30;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7379884132225;24/7;Direct
FR*V75*EPX10*02*1;En service;10e Arrondissement;FR*V75*PPX10*02;FRV75PPX1002;Paris | Rue Sibour 2;75110;Voirie;6;2021-09-23;Accès libre;2 Rue Sibour 75010 Paris;48.875076,2.3587236;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX10021;2021-06-30;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7192185161899;24/7;Direct
FR*V75*EPX11*06*4;En service;11e Arrondissement;FR*V75*PPX11*06;FRV75PPX1106;Paris | Boulevard Richard Lenoir 63;75111;Voirie;6;2021-09-23;Accès libre;63 Boulevard Richard Lenoir 75011 Paris;48.86023,2.3719914;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11064;2021-06-10;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7134153324936;24/7;Direct
FR*V75*EPX12*05*1;En service;12e Arrondissement;FR*V75*PPX12*05;FRV75PPX1205;Paris | Boulevard Diderot 73;75112;Voirie;5;2021-09-23;Accès libre;73 Boulevard Diderot 75012 Paris;48.84733,2.3856323;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12051;2021-06-18;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7292474566342;24/7;Direct
FR*V75*EPX14*01*1;En service;14e Arrondissement;FR*V75*PPX14*01;FRV75PPX1401;Paris | Rue Broussais  32;75114;Voirie;6;2021-09-23;Accès libre;32 Rue Broussais 75014 Paris;48.82844,2.336613;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14011;2021-06-17;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7362373277834;24/7;Direct
FR*V75*EPX14*01*3;En service;14e Arrondissement;FR*V75*PPX14*01;FRV75PPX1401;Paris | Rue Broussais  32;75114;Voirie;6;2021-09-23;Accès libre;32 Rue Broussais 75014 Paris;48.82844,2.336613;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14013;2021-06-17;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7362373277834;24/7;Direct
FR*V75*EPX17*02*3;En service;17e Arrondissement;FR*V75*PPX17*02;FRV75PPX1702;Paris | Place du Général Koënig 12;75117;Voirie;6;2021-09-23;Accès libre;12 Place du Général Koënig 75017 Paris;48.88112,2.284095;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17023;2021-06-24;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7534732174665;24/7;Direct
FR*V75*EPX07*06*5;En service;07e Arrondissement;FR*V75*PPX07*06;FRV75PPX0706;Paris | Rue de Bellechasse 5;75107;Voirie;5;2021-09-23;Accès libre;5 Rue de Bellechasse 75007 Paris;48.85988,2.3245049;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07065;2021-07-07;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;7329377619136;24/7;Direct
FR*V75*EPX13*05*1;En service;13e Arrondissement;FR*V75*PPX13*05;FRV75PPX1305;Paris | Avenue de Choisy 188;75113;Voirie;3;2021-09-23;Accès libre;188 Avenue de Choisy 75013 Paris;48.83039,2.356917;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX13051;2021-06-24;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7393198169924;24/7;Direct
FR*V75*EPX15*04*3;En service;15e Arrondissement;FR*V75*PPX15*04;FRV75PPX1504;Paris | Rue Leblanc  19;75115;Voirie;5;2021-09-23;Accès libre;19 Rue Leblanc 75015 Paris;48.83984,2.273328;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15043;2021-06-24;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7432995558049;24/7;Direct
FR*V75*EPX15*06*3;En service;15e Arrondissement;FR*V75*PPX15*06;FRV75PPX1506;Paris | Rue Gerbert 11;75115;Voirie;4;2021-09-23;Accès libre;11 Rue Gerbert 75015 Paris;48.839577,2.2986453;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15063;2021-07-01;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7491606266932;24/7;Direct
FR*V75*EPX17*03*2;En service;17e Arrondissement;FR*V75*PPX17*03;FRV75PPX1703;Paris | Place Charles Fillion  22;75117;Voirie;6;2021-09-23;Accès libre;22 Place Charles Fillion 75017 Paris;48.888447,2.3160603;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17032;2021-07-07;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;7570043317829;24/7;Direct
FR*V75*EPX18*01*1;En service;18e Arrondissement;FR*V75*PPX18*01;FRV75PPX1801;Paris | Rue Fernand Labori  1;75118;Voirie;7;2021-09-23;Accès libre;1 Rue Fernand Labori 75018 Paris;48.898304,2.3423252;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18011;2021-07-13;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7546888469778;24/7;Direct
FR*V75*EPX18*01*6;En service;18e Arrondissement;FR*V75*PPX18*01;FRV75PPX1801;Paris | Rue Fernand Labori  1;75118;Voirie;7;2021-09-23;Accès libre;1 Rue Fernand Labori 75018 Paris;48.898304,2.3423252;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18016;2021-07-13;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;7546888469778;24/7;Direct
FR*V75*EPX18*01*5;En service;18e Arrondissement;FR*V75*PPX18*01;FRV75PPX1801;Paris | Rue Fernand Labori  1;75118;Voirie;7;2021-09-23;Accès libre;1 Rue Fernand Labori 75018 Paris;48.898304,2.3423252;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18015;2021-07-13;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7546888469778;24/7;Direct
FR*V75*EPX15*11*2;En service;15e Arrondissement;FR*V75*PPX15*11;FRV75PPX1511;Paris | Rue de la Convention  75;75115;Voirie;4;2021-09-23;Accès libre;75 Rue de la Convention 75015 Paris;48.842567,2.2848904;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15112;2021-07-01;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7484804530459;24/7;Direct
FR*V75*EPX15*13*6;En service;15e Arrondissement;FR*V75*PPX15*13;FRV75PPX1513;Paris | Rue Cotentin 29;75115;Voirie;7;2021-09-23;Accès libre;29 Rue Cotentin 75015 Paris;48.838547,2.312675;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15136;2022-01-21;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;7495224211946;24/7;Direct
FR*V75*EPX16*04*4;En service;16e Arrondissement;FR*V75*PPX16*04;FRV75PPX1604;Paris | Rue Jean de la Fontaine 42;75116;Voirie;4;2021-09-23;Accès libre;42 Rue Jean de la Fontaine 75016 Paris;48.850998,2.2719011;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16044;2021-07-09;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7404920304689;24/7;Direct
FR*V75*EPX16*05*6;En service;16e Arrondissement;FR*V75*PPX16*05;FRV75PPX1605;Paris | Avenue de Versailles 112;75116;Voirie;6;2021-09-23;Accès libre;112 Avenue de Versailles 75016 Paris;48.843792,2.2698932;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16056;2021-07-22;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7433574429280;24/7;Direct
FR*V75*EPX15*18*4;En service;15e Arrondissement;FR*V75*PPX15*18;FRV75PPX1518;Paris | Rue de la Fédération 10;75115;Voirie;6;2021-09-23;Accès libre;10 Rue de la Fédération 75015 Paris;48.85482,2.2904053;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15184;2021-07-13;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7420405109341;24/7;Direct
FR*V75*EPX09*04*3;En service;09e Arrondissement;FR*V75*PPX09*04;FRV75PPX0904;Paris | Rue Victor Massé 35;75109;Voirie;5;2023-02-10;Accès libre;35 Rue Victor Massé 75009 Paris;48.88109,2.336666;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX09043;2021-07-21;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7114471703073;24/7;Direct
FR*V75*EPX18*05*4;En service;18e Arrondissement;FR*V75*PPX18*05;FRV75PPX1805;Paris | Rue Custine 17;75118;Voirie;6;2021-09-23;Accès libre;17 Rue Custine 75018 Paris;48.88836,2.3480344;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18054;2021-07-21;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7515629425149;24/7;Direct
